work,0.3519,1.6766,0.9427,2.3703,0.9159,1.1602
banter with,0.3520,0.7096,1.7940,3.4295,1.6841,1.5712
snuggle,2.8711,1.3445,-1.9189,1.8016,3.8601,2.4779
reprimand,-0.3623,1.7173,1.0039,1.9646,1.1864,1.8292
idealize,0.1596,1.0407,-0.0133,2.4305,3.8692,2.7069
command,-0.5063,2.3856,1.6896,1.6478,1.1603,1.0396
walk out on,-2.4363,1.3141,0.6896,1.7828,5.5100,4.2096
bind,-1.5238,1.5604,0.1650,3.1992,3.6081,2.7124
agree with,1.8656,1.2841,0.1055,1.3228,1.2049,1.6717
incite,-0.5953,1.1684,0.7432,2.9603,2.2238,2.4316
hurry,-0.4911,0.7874,2.0708,1.4619,1.9178,1.1354
placate,0.6838,0.9238,-0.9687,3.1742,2.4033,1.3731
delude,-1.7011,1.0937,-0.7369,0.9311,2.0603,1.2588
sue,-1.1037,1.5900,0.8893,1.7124,1.9569,3.7577
apprehend,0.0162,2.0098,1.8008,3.1480,1.6398,2.3006
caress,2.3098,1.6274,-1.8428,1.4241,2.0011,2.1262
dislike,-1.1648,0.6497,-0.0934,1.4294,2.0098,2.0681
dominate,-1.4031,2.6290,1.9359,2.9022,2.1581,2.1979
make fun of,-2.9976,0.5607,1.8862,1.2595,7.2695,1.5853
comfort,3.4483,2.6114,-1.4569,0.6582,1.6182,2.3182
embrace,3.1721,2.6693,-1.0024,1.5526,1.5526,3.3604
disparage,-2.3644,0.4969,0.4369,1.1476,3.7715,3.5458
giggle at,0.0503,0.2655,0.9383,1.7014,1.1604,0.9385
exonerate,1.1974,2.3431,0.7518,3.8852,2.1588,2.4632
dance with,2.6526,1.4702,1.1281,1.2479,1.4723,3.3774
remind,1.8014,1.4307,0.3234,1.2473,1.3574,1.9421
calm,2.8783,2.1269,-2.0973,0.8736,2.4121,1.5509
deport,-1.4739,2.0321,1.1593,2.4441,4.1978,3.3940
upstage,-1.1856,1.3463,2.1614,2.3168,2.7492,1.6226
joke with,2.2603,1.2759,2.0255,0.8218,1.8067,0.8215
arm,-0.5807,2.2800,1.3430,2.5195,2.1643,2.4725
grade,0.0744,2.1197,-0.6249,1.5428,1.4864,1.9501
distrust,-1.4331,0.8834,-0.6676,2.3974,4.7609,2.7537
fight,-2.0365,1.2335,2.8631,3.0932,3.9108,1.1821
be intimate with,2.4924,2.5300,-0.1766,2.2270,2.4237,4.2541
miss,-0.0662,1.0755,-1.4314,5.3808,5.0454,2.6574
bow to,1.0876,0.0765,-1.3145,2.7647,4.3386,1.6747
uplift,3.4079,3.0093,0.8721,0.9359,1.2707,2.7225
exploit,-2.9531,1.6093,0.9514,1.6638,4.7975,3.1725
startle,-0.8928,0.9552,2.0859,1.1583,1.4594,2.1421
shaft,-2.5886,0.7518,0.9477,1.3069,3.8116,2.5679
disapprove of,-0.7759,1.1097,0.0072,1.3004,2.2272,2.2036
hassle,-2.3010,0.4659,2.0121,0.9587,3.1609,1.0921
stun,-0.2576,1.8693,1.7686,2.8127,1.3143,1.7036
dupe,-2.4221,0.8238,0.4400,1.1471,3.8983,3.7083
mumble to,-0.9012,-1.6819,-2.0366,0.8671,1.1295,1.4618
flunk,-1.7238,1.8304,-0.3158,2.1797,2.8177,2.6728
confine,-2.1539,1.3004,-0.2323,2.4189,4.1398,2.9710
diddle,-0.2617,0.2092,1.0450,3.6302,3.2574,2.7486
desert,-2.9218,0.4978,-0.2637,1.1199,6.0995,4.0527
reassure,2.8248,2.1115,-0.1719,0.8947,1.8583,3.5193
sexually arouse,2.1808,2.4627,1.0702,2.0601,1.1044,4.8214
dissuade,0.0170,1.6268,0.4766,1.3249,2.0996,2.2096
parody,0.0421,0.6906,1.4136,1.8085,2.3170,1.0253
contact,1.5045,1.2739,0.9056,1.2622,1.1624,1.4705
defend,2.6585,2.7585,1.6307,1.6999,1.0152,1.9323
debrief,1.3004,1.3608,0.1279,1.2547,1.6575,2.1286
glower at,-1.5075,-0.2756,-0.8875,1.1620,2.6444,3.1224
hold up,-1.3212,1.2573,0.7834,5.0529,2.8349,3.2282
restrain,-1.3461,1.5215,1.6083,2.4879,4.2091,2.5862
bathe,1.3215,0.4876,-0.6657,2.0195,2.5788,2.0702
titillate,1.0464,1.4414,1.5900,2.3236,1.7534,1.6808
disbelieve,-0.7842,0.5600,-0.4838,1.2413,2.0385,1.0765
fear,-2.5667,-0.7067,-0.7548,1.2308,7.1787,3.4313
defeat,0.8906,2.1309,1.5219,2.6388,1.7017,1.8941
break up with,-1.5408,1.1474,0.5356,2.1340,5.1087,4.3099
swindle,-2.4763,0.5037,0.8130,3.0365,5.5880,3.5521
raise the pay of,2.5560,2.1956,0.3970,1.0900,1.2846,2.5115
knock out,-2.3298,2.4657,2.4419,2.3093,2.3298,2.5522
chase,-0.7921,0.7480,1.9698,1.1458,3.4153,1.6041
patronize,-1.6828,0.6480,0.8672,2.2868,2.9477,2.2117
compliment,2.9670,2.5348,0.5663,1.0970,1.5877,2.2416
enthrall,1.6018,2.0893,1.3182,2.5446,1.4971,2.8864
follow,-0.2800,0.0122,-1.1526,2.1761,1.9805,2.7108
psychoanalyze,-0.0064,1.2808,-0.5656,1.0990,1.5602,2.0021
impede,-1.6957,0.9526,0.9333,1.4338,3.3883,2.2786
concur with,1.7253,1.1922,-0.0478,1.3470,1.7192,1.7715
mock,-2.4836,0.2050,1.8461,1.2500,4.6267,1.8204
sell something to,1.0768,1.2818,1.0732,2.3126,1.6782,1.3498
disrespect,-3.0646,0.4811,1.0450,0.9772,5.7943,3.1136
blackmail,-3.3654,1.5107,-0.0007,0.9768,6.6945,5.0996
goad,-1.5141,0.4215,1.4215,1.6041,2.6696,1.7655
frown at,-1.8847,0.4271,-1.0707,1.3627,2.8754,2.8317
be sarcastic toward,-0.6664,0.5029,0.9732,1.4265,1.6443,1.3663
kid,0.3589,0.4436,1.2665,1.5500,1.1536,1.1719
aggravate,-2.3786,0.5604,1.8268,1.1661,3.8510,2.1842
underrate,-1.9364,0.2289,-0.2111,1.7015,4.3662,2.5262
manipulate,-2.6393,1.7136,0.6300,2.1101,4.3462,3.4546
renounce,-1.5770,1.5079,0.6660,2.4405,2.9382,2.6572
slander,-3.3082,0.7993,1.4443,0.7453,6.9609,3.6603
watch,0.2975,0.5657,-1.4790,2.1714,2.8540,2.8649
smile at,3.2022,2.6175,-0.2275,0.8961,1.5833,3.4012
envy,-2.2846,-0.7036,-0.4975,1.3150,4.6286,4.6505
glorify,1.0161,1.2861,1.4886,2.0489,3.8590,1.9392
flatter,1.8464,1.5243,1.0782,1.8837,1.6411,1.2728
abuse,-3.8307,1.0300,1.5078,0.9313,8.3868,4.1408
care for,3.3418,3.0271,-0.2286,0.7237,1.4179,2.8430
evaluate,0.6386,1.4664,-0.4546,1.4104,1.7503,2.6644
denigrate,-2.2059,0.6330,0.5630,1.6088,3.1877,2.9746
engage,1.8189,2.0804,1.3189,1.6267,1.1870,1.3931
barter with,1.2044,1.3757,1.5480,1.4284,1.4168,1.6474
isolate,-2.6875,1.4461,-1.6878,1.7705,4.7581,3.2509
bite,-2.3911,0.8718,1.3425,1.1966,3.9732,3.2233
shush,-0.9553,0.6640,0.5469,1.4334,2.2566,2.5165
respect,3.3789,2.4693,-0.5539,0.8095,2.6357,2.6534
contemplate,0.9666,1.2575,-1.3295,2.6458,1.9137,2.7890
frame,-3.4497,1.3725,-0.2125,0.7396,5.6971,3.3421
defer to,-0.1510,0.4526,-0.4400,1.8226,2.2702,1.3320
incriminate,-1.1837,1.6415,0.8940,2.0696,2.2049,2.5762
entertain,2.2321,1.5735,1.9600,1.1301,2.2257,1.8509
hide,-0.1738,0.9428,-1.0534,1.9043,2.4764,2.2109
bash,-2.6390,0.3645,1.4772,0.9842,4.4936,1.8523
bias,-1.8745,0.1593,-0.1528,1.2048,3.2267,1.5285
save,3.5148,3.3776,1.7707,0.8683,1.3571,3.0532
educate,3.2766,3.3148,0.3990,1.3078,1.0886,3.7303
shake hands with,2.1245,1.7141,0.3635,1.1506,1.2293,2.0754
stymie,-0.6546,0.5436,0.2709,1.1162,1.4574,0.9584
reject,-1.3493,1.2817,0.3634,1.1468,1.9799,2.2528
overlook,-1.8469,0.5703,-0.6890,1.0550,2.6378,1.8097
hound,-1.3766,0.1513,1.5079,1.1639,2.4748,1.9705
ask about something,1.6656,1.1783,0.3846,1.3509,1.4744,1.7180
join,1.6109,1.5116,0.6353,1.0143,1.3874,1.5698
inject with medicine,0.9100,1.6586,-0.2307,2.5507,2.0000,2.6778
fondle,-0.1796,0.9029,-0.0724,3.8491,1.7454,2.7941
cut off relations with,-0.9541,1.4917,-0.2562,1.7807,3.0236,2.3971
deceive,-2.7590,0.5648,-0.4445,1.0373,4.7230,2.8940
confuse,-0.9873,0.6648,0.0993,1.3537,1.6282,1.7214
insult,-2.4917,0.2404,1.2714,1.9994,5.2261,1.8559
defame,-1.8712,0.9843,0.7742,1.7601,3.0668,2.1244
escort,1.2215,1.1129,0.3254,1.5148,1.3747,1.6507
delight,2.8446,2.2179,0.9793,1.3573,1.1920,2.2729
feed,2.7276,2.2690,0.0272,1.7092,1.5958,2.1700
call,1.4683,0.9983,1.0021,1.3268,1.1900,1.2030
short-change,-2.3737,-0.1748,0.0996,1.5457,3.8165,2.6807
quibble with,-0.8876,-0.2295,0.9047,0.7016,1.5155,1.3201
coddle,-0.2327,0.2177,-0.1964,2.4801,2.8121,1.8613
hinder,-1.9110,0.4646,-0.2786,1.2666,3.9184,2.0386
hustle,-2.3355,1.0414,1.1983,1.5886,3.1751,2.8155
examine,0.7756,0.9511,-1.2194,1.0191,1.2636,1.8855
forget,-1.5904,0.4575,-1.0525,2.2127,3.9569,2.6451
block,-0.9895,1.4302,0.6567,1.8671,1.9685,2.1483
flog,-2.5836,1.3264,2.2327,1.4131,2.8616,1.2822
fail,-2.5236,0.3086,-0.1518,1.3584,6.3125,3.3250
chatter to,0.4498,0.0619,1.4260,2.0930,1.2639,1.6817
preach to,0.3025,1.1193,1.5682,3.5213,2.4368,1.9822
misunderstand,-1.6554,-0.4518,-0.1475,0.7679,2.3277,1.9967
favor,0.5139,1.1375,0.2396,2.9766,1.6993,1.5323
brush off,-1.5524,0.8757,-0.3044,2.6902,2.9972,2.8724
decorate,1.4192,1.0000,0.6658,1.2858,2.0071,1.4676
accost,-1.6142,0.6748,1.3336,1.6200,1.2260,1.0887
assure,2.5611,2.0967,-0.1982,0.9670,1.1284,3.1446
dine with,2.2900,1.2318,0.1353,1.1278,1.3637,2.8401
medicate,1.4868,2.1232,-0.4146,2.7765,1.4437,2.6562
get even with,-1.6489,0.3179,0.4979,3.3808,5.1394,3.7015
give a raise to,2.7411,2.2543,0.4636,1.0641,1.0932,2.6941
deafen,-2.7060,1.0989,1.5849,2.7629,4.9815,5.3363
rape,-4.1865,0.5226,1.4898,0.0831,12.2503,6.6963
befuddle,-1.0467,0.4753,0.7896,1.0715,1.3371,1.5432
rehabilitate,3.0146,2.6236,-0.7704,0.8737,1.2884,4.3734
badger,-1.9320,-0.0938,1.9476,1.3324,3.7840,1.8670
babble to,-0.6914,-0.6302,1.8780,1.8414,2.0023,1.0151
appreciate,3.2943,2.6450,-0.2111,0.5795,1.3309,2.7393
disillusion,-1.8273,1.1715,0.4173,1.3841,2.2829,2.0654
beg,-1.5914,-1.9720,0.8320,1.5761,2.7511,3.1798
counsel,2.7468,2.3004,-0.7757,0.8891,0.9830,2.3746
agitate,-2.1061,0.6539,1.6911,1.0110,2.7821,1.8628
inform,2.2018,2.2046,0.4129,1.0213,1.1892,1.8195
pay for,2.2600,1.7575,0.1453,1.6743,1.5283,2.3049
befriend,2.5997,2.5132,0.2464,3.4065,1.4758,4.0843
loathe,-2.3828,0.2893,-0.1076,2.0398,6.6706,4.8995
have an affair with,-3.3346,0.7254,0.4017,1.4483,8.4281,7.3554
flirt with,1.8471,1.7437,0.7071,1.2549,1.2887,2.9405
persecute,-1.7772,1.7255,0.9624,3.2081,3.9633,3.3472
implore,0.7739,0.7552,0.7813,1.7487,3.0718,2.1853
exclude,-2.5929,0.6390,-0.3024,1.5832,5.2144,3.9389
cheat,-3.3061,0.0898,0.0169,0.7994,7.9572,5.2513
holler at,-0.5486,0.6269,2.5214,2.7508,3.3953,1.5481
imitate,-1.0471,-0.2139,0.7725,2.2644,3.2866,2.2324
anger,-2.2302,1.3000,1.7946,1.7306,3.8300,2.6612
cheat on,-3.6553,0.4929,0.0244,0.9925,10.4941,6.9675
retaliate against,-1.1241,1.1434,1.7000,2.7859,4.1294,2.0060
censure,-0.8191,0.6674,-0.2735,2.8459,3.4892,2.5697
discourage,-2.4593,0.0762,0.2179,2.1205,5.8370,4.4194
wink at,1.3763,1.0115,-0.0488,1.7323,1.8555,4.0920
excuse,1.2231,1.1597,-0.2917,1.7040,1.0935,2.0959
snub,-1.8098,0.1767,-0.0155,2.4105,2.9855,3.2949
knife,-3.6193,1.8403,2.3258,1.2062,6.3854,3.9492
entrap,-2.0811,1.2204,0.5843,2.0020,4.0926,3.2543
disagree with,0.2871,1.3593,1.1800,0.9522,1.8131,1.9591
baby,-1.4661,-0.3363,-0.8569,2.4740,4.5177,3.1144
nuzzle,1.4523,0.2269,-1.1127,2.8722,1.5742,2.0300
beat,-1.6604,1.7262,2.1514,5.7799,5.3965,2.3936
pet,0.2238,0.2693,-0.6342,2.5053,2.5971,1.8899
adopt,3.1231,2.9936,0.2868,1.1588,1.2551,4.5338
challenge,1.2753,2.0170,1.5109,1.4208,1.4977,1.4351
refuse,-0.5607,1.4014,0.5465,1.6161,2.0766,2.1611
surprise,1.7759,1.8024,1.8448,2.7218,1.8718,3.7534
seduce,0.6305,1.7614,-0.2461,3.3852,4.1407,4.2590
analyze,0.6780,1.2461,-0.6383,1.5526,2.0807,2.9268
bait,-1.7996,1.0729,-0.3942,1.5160,3.0089,2.9159
antagonize,-2.8404,0.9638,1.6242,1.0244,4.8515,3.3578
sock,-2.5535,1.1522,2.4970,1.6810,6.4013,2.6117
reply to,2.4196,1.4617,0.7086,0.9054,1.9779,2.6894
ask,1.7980,1.2612,0.2669,1.8511,2.7197,3.0316
play with,2.6253,1.7123,1.6396,1.0420,1.7533,2.7862
fool,-1.9159,0.6110,0.5037,1.3874,4.3191,2.8782
advise,2.6012,2.4604,0.2363,1.3098,1.8379,2.4620
awaken,-1.1204,1.2375,1.4821,2.2284,2.7291,2.9922
believe,1.6412,1.8082,-0.3551,2.0200,2.8303,3.0760
overcharge,-2.6151,0.7955,0.3673,1.8127,5.6055,4.6555
pooh pooh,-1.8387,-0.2426,0.4742,1.7821,3.3186,2.0064
delay,-2.0147,0.6886,-0.0049,1.2438,3.3792,4.4776
groom,1.4294,0.9830,-0.2204,2.1792,2.8991,2.1865
relish,0.8780,0.7478,0.2868,3.4050,2.6572,2.2516
attend to,2.6616,1.8049,0.1731,2.0250,2.6836,3.4346
horse around with,0.9049,0.9780,2.1845,2.2714,2.0958,1.6764
depress,-3.5510,0.7286,-1.0376,0.8326,7.5594,5.3974
have sex with,2.0012,2.6188,1.7841,3.3838,1.7718,3.3088
nudge,-0.0327,0.0086,0.2931,1.3317,1.9852,2.5150
tip,2.9955,2.0584,-0.2776,1.2272,2.3801,3.8023
freakout,-1.5500,1.1508,2.0054,2.1068,3.2095,1.6001
exhibit,-0.7420,0.7360,0.6665,2.5199,2.5105,1.6266
threaten,-3.2845,1.4820,1.7894,1.8173,5.9508,5.0245
monitor,-0.1457,1.5943,-1.4543,2.7366,3.0668,2.7864
bankrupt,-3.3449,1.4531,-0.0172,1.2395,7.7810,6.4098
brutalize,-3.6531,1.3123,1.6559,0.6907,7.4055,5.7821
chide,-0.9993,0.5750,0.6928,2.1172,2.4028,1.3986
lift,1.7567,2.5029,1.2322,2.5029,2.5070,2.6563
handcuff,-0.8310,2.0719,1.7645,3.4475,4.3384,3.2833
condemn,-2.4192,1.4151,1.0706,2.2472,5.7417,3.4703
vex,-1.6519,1.2069,0.5187,2.4633,2.6835,3.5598
frightened,-1.2308,1.1615,1.7205,2.1195,2.4999,2.0581
scheming,-2.1432,0.9108,-0.5973,0.9657,3.1540,3.2235
conspire against,-2.1600,1.4150,-0.5475,1.9033,2.7903,3.5270
enchant,1.4344,2.1906,-0.3188,1.5972,1.5458,3.0433
assess,0.3093,1.0188,-0.7125,1.1971,0.9840,1.7486
complainto,-1.1613,-0.5242,1.3323,1.4904,2.0199,1.8919
displease,-1.8513,0.1410,0.4744,1.2650,2.1523,2.3988
assault,-3.6103,1.7512,2.3692,0.4306,5.6261,1.1339
cry for,0.3026,0.7821,0.3179,2.8081,3.2537,3.1687
annihilate,-2.9786,3.0286,2.2036,2.2730,3.2607,2.6424
associate with,1.4782,1.2531,0.4750,1.4148,1.4431,1.5512
 someone is,0.1382,-0.4206,-1.4824,5.7935,3.6222,1.5443
deny,-0.8867,1.8400,0.2067,2.0605,1.6584,1.7200
pity,-0.6194,-0.0528,-1.1861,2.0377,2.4480,1.6506
deprave,-2.3867,0.6000,-0.0334,1.4138,4.6640,3.1382
dickerwith,-1.4364,-0.1637,1.0485,2.2041,2.3259,1.5758
berate,-2.3250,0.4417,1.9708,2.1293,4.4308,1.7979
allow,1.3162,1.8581,-0.2807,1.5426,1.5547,1.6725
jeer at,-1.9414,0.1862,1.7069,1.1976,2.7011,1.5634
enrage,-2.5487,1.7513,2.1282,1.4138,2.9246,1.9194
ridicule,-3.0147,-0.1206,2.0088,0.6854,5.9311,1.7502
proselytize,-0.8999,1.3200,0.5500,2.4961,2.6595,3.9582
cut someone down to size,-1.3236,0.9412,1.2500,3.6783,4.5649,2.3596
accept,2.6800,2.2972,-0.5400,1.2307,2.5129,3.2864
discredit,-1.7912,1.4883,0.9412,2.0637,3.2223,2.9594
intruder,-2.7000,1.0091,0.3061,0.7649,3.2536,4.0176
foster,2.8382,2.2735,-0.4618,0.8894,1.2207,2.2554
buckle,0.6087,0.8870,0.5000,3.1688,2.9176,0.7739
embezzle from,-2.7750,0.7972,-0.1333,1.8380,4.2085,3.2505
despise,-2.1417,0.4111,0.2305,0.8846,4.6382,2.3443
ban,-1.6568,2.5649,1.3000,1.3905,0.9449,2.5427
date,2.1417,1.4250,0.2222,2.4568,2.9546,2.2229
intimidate,-1.7161,1.3677,1.1033,2.1311,4.5648,2.8165
sympathize with,2.6448,1.7001,-0.5518,1.1121,1.8924,2.1052
tickle,1.2172,1.1310,2.0931,1.9277,2.1477,1.9303
admit,1.0819,0.9666,0.2060,1.9972,2.4052,1.7273
horrify,-2.2500,1.3737,1.4895,1.4962,3.3683,3.1784
indoctrinate,-0.0642,1.9572,-0.3214,4.3397,1.6224,1.3845
fine,-1.5692,1.2500,0.5577,1.9775,2.5963,2.8370
choke,-3.7962,1.2000,1.6115,0.6857,6.8300,3.8502
concede to,-0.1177,-0.1000,-0.9941,1.1368,2.8708,1.1099
