wholesaler,0.8926,1.1418,0.6341,1.4963,0.3191,0.3284,0.3191,2.1453,0.2171,0.3284,0.2171,1.8233
technician,1.6529,1.0379,0.4061,1.0975,0.6358,-0.0512,0.6358,1.7394,0.3704,-0.0512,0.3704,2.2085
child molester,-4.172,0.1483,-0.9147,0.1528,-0.0627,0.1481,-0.0627,10.2708,1.9016,0.1481,1.9016,5.8377
heterosexual,1.3307,0.9947,0.3923,2.3,1.0294,0.6666,1.0294,2.4533,-0.0317,0.6666,-0.0317,1.6344
unwed father,-0.177,0.1267,-0.0087,2.329,1.6992,0.9059,1.6992,3.4258,1.6273,0.9059,1.6273,2.4865
mental patient,-0.482,-1.5719,-0.1407,1.2362,0.9688,0.8259,0.9688,2.7363,0.2837,0.8259,0.2837,3.3826
Air Force reservist,1.8551,1.4576,0.4804,2.0366,1.4095,0.3759,1.4095,2.7745,1.2204,0.3759,1.2204,2.4502
flight attendant,1.426,0.244,0.2227,1.7299,0.6441,0.2363,0.6441,2.1499,0.7978,0.2363,0.7978,3.3129
boyfriend,1.983,1.7237,0.9173,2.4592,1.1918,0.056,1.1918,1.9875,0.3423,0.056,0.3423,2.2596
bartender,1.1527,1.1653,2.2117,1.3592,0.8279,0.8322,0.8279,2.4069,0.6116,0.8322,0.6116,1.8422
father,2.5693,2.8527,0.633,1.8148,0.9226,0.3955,0.9226,1.5397,0.6233,0.3955,0.6233,3.528
delinquent,-2.256,-1.1413,1.413,1.4351,0.9248,-0.0883,0.9248,3.1175,0.2273,-0.0883,0.2273,3.0584
chairman of the board,0.9207,2.954,1.008,1.6669,0.394,0.324,0.394,0.9486,0.1726,0.324,0.1726,2.3352
opponent,-0.2273,1.1807,1.1643,2.3867,0.0753,0.0268,0.0753,1.4726,0.2415,0.0268,0.2415,1.6038
boy scout,1.732,0.455,0.9557,2.1161,1.1812,0.7555,1.1812,2.1278,0.4064,0.7555,0.4064,2.2419
bricklayer,1.1182,0.4614,0.0292,1.5842,0.5761,0.5271,0.5761,2.5263,1.3033,0.5271,1.3033,2.9188
idiot,-2.1727,-1.703,0.2687,1.9485,0.7959,-0.3561,0.7959,2.4274,-0.216,-0.3561,-0.216,6.3775
boarder,0.1639,-0.1819,-0.1126,1.209,0.7585,0.1304,0.7585,2.1468,0.7693,0.1304,0.7693,1.8851
commissioner,0.8751,1.7681,0.5874,1.1639,-0.0595,0.212,-0.0595,2.2688,1.0024,0.212,1.0024,2.0291
big shot,-0.6231,1.2762,2.0821,2.0627,1.0798,-0.3676,1.0798,2.4383,0.9243,-0.3676,0.9243,2.1136
employer,1.5,2.4678,0.6322,1.6235,0.4295,0.5104,0.4295,1.7758,0.7871,0.5104,0.7871,2.4961
golfer,0.6834,0.1907,-1.425,1.3314,0.8495,0.1207,0.8495,1.9473,0.3025,0.1207,0.3025,1.6009
construction contractor,1.1878,1.3976,1.3258,1.1343,0.3825,0.4023,0.3825,2.1641,0.6942,0.4023,0.6942,1.944
lunatic,-2.2479,-0.1652,1.9966,1.5848,0.4546,-0.7661,0.4546,4.2443,0.1185,-0.7661,0.1185,2.6534
ship engineer,1.4841,1.841,0.302,1.3718,0.5567,0.0624,0.5567,2.1964,0.8741,0.0624,0.8741,3.1099
celebrity,0.2973,2.1673,2.055,1.3301,0.4344,-0.3316,0.4344,2.6415,0.2854,-0.3316,0.2854,2.0812
online merchant,0.7077,0.7333,0.335,1.7589,1.1329,0.6277,1.1329,2.4851,0.166,0.6277,0.166,1.862
journalist,0.764,1.4817,1.007,2.2698,0.1293,-0.0069,0.1293,2.3678,1.3225,-0.0069,1.3225,2.998
mentor,3.1233,2.9673,0.1863,1.1284,0.8809,0.2616,0.8809,1.4813,0.4003,0.2616,0.4003,3.6596
investigator,1.6173,2.0187,0.1883,1.9091,0.9494,1.2022,0.9494,1.64,0.3945,1.2022,0.3945,3.5133
nut,0.0291,-0.8284,0.2063,2.9649,0.4251,-0.6477,0.4251,2.6546,0.5519,-0.6477,0.5519,4.2858
simpleton,-0.5015,-1.4677,-1.4835,1.9025,1.1058,0.2874,1.1058,2.4523,1.2502,0.2874,1.2502,2.7059
passenger,0.5673,-0.776,-0.086,1.409,0.118,0.6494,0.118,1.9357,0.6468,0.6494,0.6468,1.755
boxer,0.5563,2.5153,2.541,2.1844,0.5259,0.5049,0.5259,1.2191,0.5037,0.5049,0.5037,1.348
thief,-3.2093,0.147,-0.3307,1.1441,0.8077,0.1525,0.8077,5.9821,0.9282,0.1525,0.9282,5.5103
fiend,-1.5098,0.6279,1.0038,3.8682,0.683,-0.4849,0.683,2.7501,1.4328,-0.4849,1.4328,2.7025
undertaker,0.1781,0.7531,-0.6492,2.401,-0.3178,0.1273,-0.3178,2.3306,1.2701,0.1273,1.2701,2.9117
storyteller,2.103,1.612,0.3784,1.3336,0.9331,0.3286,0.9331,3.0005,0.9023,0.3286,0.9023,4.0182
pediatrician,2.8898,2.4861,0.4312,1.7668,0.9495,0.6857,0.9495,1.7967,1.3136,0.6857,1.3136,4.591
informer,0.816,1.4316,0.436,2.9598,1.1864,0.0658,1.1864,3.1765,0.1143,0.0658,0.1143,3.5717
beggar,-1.1545,-2.7052,-0.8359,2.1753,0.5733,0.2735,0.5733,1.2201,0.7505,0.2735,0.7505,4.4122
survivor,2.7673,2.8007,0.6393,1.7128,1.0826,0.1541,1.0826,2.7972,-0.2108,0.1541,-0.2108,3.3238
coward,-2.3065,-3.0128,-2.1224,2.7105,0.7682,0.513,0.7682,1.7006,0.5953,0.513,0.5953,2.8899
racketeer,-0.9338,0.7769,1.5637,1.9606,-0.6123,0.18,-0.6123,2.3748,-0.4527,0.18,-0.4527,1.9564
welfare recipient,-0.5018,-1.8025,-0.7896,1.9845,0.7856,0.5394,0.7856,1.7891,-0.0715,0.5394,-0.0715,2.0363
baker,1.8976,0.5783,0.0903,1.9285,0.2352,0.2492,0.2352,1.6606,-0.0877,0.2492,-0.0877,3.0961
decorator,1.6028,0.6469,1.0776,1.3865,0.3807,0.4623,0.3807,2.2659,-0.2367,0.4623,-0.2367,2.5093
tv repairman,0.9952,0.0386,-0.3972,1.4515,0.6603,0.389,0.6603,1.5884,0.0284,0.389,0.0284,2.5794
army general,1.7031,3.2197,2.0886,2.5288,0.7356,0.7532,0.7356,1.3577,0.5503,0.7532,0.5503,3.464
parking attendant,0.3758,-0.2393,-0.4365,2.683,0.3429,-0.0201,0.3429,2.6249,1.1539,-0.0201,1.1539,2.9074
optimist,2.8917,2.5169,1.47,1.867,1.4389,-0.1034,1.4389,2.0908,0.2865,-0.1034,0.2865,3.3222
baby sitter,2.0052,1.3379,0.6507,1.2607,0.4258,0.3559,0.4258,2.1587,-0.3144,0.3559,-0.3144,2.7021
bank teller,1.1048,0.5162,-0.4455,2.0389,0.0036,0.2729,0.0036,2.2,0.8115,0.2729,0.8115,2.884
miner,0.8814,-0.0354,0.4874,1.0626,0.5409,0.2053,0.5409,3.0246,1.2113,0.2053,1.2113,2.1013
labor union leader,0.5328,2.0366,1.9065,2.3321,0.6805,0.2049,0.6805,1.8872,0.4949,0.2049,0.4949,1.81
homosexual,0.513,0.0747,0.7467,3.7782,2.2826,0.6261,2.2826,2.4884,0.3608,0.6261,0.3608,2.0421
doll,1.12,-1.5711,-2.2703,1.5385,0.4142,0.2503,0.4142,3.8122,1.1082,0.2503,1.1082,2.4301
landlady,0.1986,1.6589,0.6293,1.3303,0.2156,-0.2641,0.2156,1.22,0.5122,-0.2641,0.5122,1.7164
supporter,2.6238,2.2486,1.2086,1.3433,1.0429,0.0184,1.0429,2.1317,-0.0189,0.0184,-0.0189,3.0924
mental case,-1.2104,-0.4664,0.5996,1.6869,0.5417,0.1457,0.5417,3.6183,0.8513,0.1457,0.8513,3.5938
madman,-2.2662,0.7955,2.2628,2.2976,0.1626,-0.5799,0.1626,4.0238,0.1351,-0.5799,0.1351,2.3071
customer,1.1745,1.37,0.5962,1.8805,0.6016,0.2417,0.6016,2.3555,0.5891,0.2417,0.5891,1.6572
tax preparer,0.5582,1.1909,-0.5961,2.2763,-0.1585,0.4632,-0.1585,1.6608,0.2373,0.4632,0.2373,3.3522
trespasser,-2.2376,0.0748,-0.9535,1.7385,-0.1026,0.4044,-0.1026,3.9164,0.2813,0.4044,0.2813,3.4709
scatterbrain,-1.2782,-0.95,1.8293,1.8937,0.9344,-0.3068,0.9344,1.9078,0.3103,-0.3068,0.3103,2.7283
restaurant operator,1.4321,1.6662,1.8528,1.0378,0.3989,0.5817,0.3989,2.2036,0.9132,0.5817,0.9132,1.8092
orphan,0.1762,-1.6997,-1.1255,2.8348,0.5597,0.2347,0.5597,2.7244,0.9896,0.2347,0.9896,1.8812
lover,2.7093,2.6852,0.6307,2.0163,0.6496,0.2107,0.6496,1.8646,0.4564,0.2107,0.4564,4.7152
lackey,-0.3942,-1.2871,-0.469,2.5897,1.7495,1.7345,1.7495,2.8483,1.6659,1.7345,1.6659,2.6053
granny,2.6907,0.5745,-1.7724,1.7168,0.7005,-0.5568,0.7005,3.5758,0.0638,-0.5568,0.0638,1.8865
deadbeat,-2.6904,-2.4374,-1.9089,2.0563,1.165,0.3329,1.165,3.3108,0.8345,0.3329,0.8345,3.9724
businesswoman,1.8607,2.2317,1.7086,1.6417,0.6482,0.3513,0.6482,1.4469,0.5785,0.3513,0.5785,1.7999
public relations specialist,1.5236,1.8991,1.7536,1.8199,0.4903,0.7936,0.4903,1.2068,0.7327,0.7936,0.7327,2.5721
girl,2.0841,1.4138,1.2359,2.456,1.5194,1.2209,1.5194,3.6161,0.4213,1.2209,0.4213,2.5575
burglar,-3.3383,0.8731,-0.4062,1.0784,0.1347,0.56,0.1347,4.1801,1.1862,0.56,1.1862,6.2385
reporter,0.5824,1.4355,2.2569,2.1541,-0.1947,-0.1019,-0.1947,2.3284,0.7024,-0.1019,0.7024,1.787
nitwit,-1.6557,-1.6175,-0.2186,1.5638,0.7074,-0.1996,0.7074,1.5131,0.3218,-0.1996,0.3218,3.8013
clerk,1.0054,-0.3696,-0.0864,1.2255,-0.0934,0.2113,-0.0934,1.291,0.4867,0.2113,0.4867,1.9799
invalid,-1.0166,-1.6762,-0.6804,1.62,0.589,-0.4653,0.589,2.3758,0.536,-0.4653,0.536,2.4834
American,1.44,1.7919,1.7421,2.7128,1.2737,0.1692,1.2737,2.1458,0.576,0.1692,0.576,1.8923
funeral director,0.8579,0.645,-1.4418,2.0246,0.94,0.0929,0.94,1.8774,-0.2174,0.0929,-0.2174,1.7436
actor,0.8639,1.3182,1.64,1.4251,0.7442,-0.1108,0.7442,2.61,0.3474,-0.1108,0.3474,1.483
crybaby,-2.4681,-2.0958,1.8965,1.2717,1.1883,-0.1125,1.1883,3.2821,0.4937,-0.1125,0.4937,3.6285
blind person,0.6554,-1.2933,-1.5491,2.1851,-0.0875,-0.1398,-0.0875,2.096,1.0357,-0.1398,1.0357,1.8366
assembly line worker,0.8463,-1.0204,0.7256,1.3672,0.1828,0.4583,0.1828,2.3295,0.293,0.4583,0.293,2.7939
executioner,-1.8635,2.774,0.1344,3.0231,-0.453,-0.8235,-0.453,1.8052,0.1676,-0.8235,0.1676,4.7147
shopkeeper,1.3193,0.2551,0.1579,1.1524,0.0562,0.2319,0.0562,2.3431,0.6264,0.2319,0.6264,2.109
motel owner,0.3872,0.3272,0.0954,1.5127,0.8076,-0.0995,0.8076,1.8912,0.1261,-0.0995,0.1261,1.9472
God,3.4004,3.6243,-0.3807,2.7384,1.9977,1.687,1.9977,2.8979,1.1193,1.687,1.1193,5.9766
loner,-0.446,-0.8554,-2.0877,2.4437,1.4759,0.1972,1.4759,2.7513,0.5747,0.1972,0.5747,1.4414
clerical worker,1.1063,-0.0392,-0.5435,1.4598,0.1269,0.1024,0.1269,2.0485,0.6799,0.1024,0.6799,1.5099
farm laborer,1.5457,0.1371,-0.2114,1.597,0.9714,0.3799,0.9714,3.3192,0.9696,0.3799,0.9696,3.0326
know-it-all,-1.501,0.3769,1.6976,1.9216,1.1205,-0.4387,1.1205,2.6958,0.0498,-0.4387,0.0498,2.3693
psychoanalyst,0.9436,1.1404,-0.3916,1.1759,0.6835,0.0155,0.6835,1.4736,0.3423,0.0155,0.3423,2.3488
intruder,-2.9709,0.7545,0.0609,0.8785,-0.1147,-0.1086,-0.1147,2.8873,1.6845,-0.1086,1.6845,4.864
chief operations officer,0.9422,2.5396,1.1067,1.5344,0.4363,0.844,0.4363,1.5042,0.286,0.844,0.286,1.9654
addict,-2.4502,-2.2551,0.0933,2.112,1.106,0.0151,1.106,4.3311,0.5855,0.0151,0.5855,5.4415
insurance agent,0.6505,0.6789,0.1757,1.5306,0.7279,-0.0912,0.7279,1.5041,0.4309,-0.0912,0.4309,1.3608
judge,1.199,2.5169,-0.1533,1.622,0.4362,0.2151,0.4362,3.1727,0.2525,0.2151,0.2525,2.4999
stepfather,0.1807,0.6975,0.1646,1.6277,0.245,-0.2959,0.245,2.5074,0.0607,-0.2959,0.0607,1.0432
fundraiser,2.7193,2.3485,1.4155,1.4433,1.0293,0.3635,1.0293,1.4036,0.9017,0.3635,0.9017,3.267
henchman,-1.9005,-0.207,0.4433,2.0262,-0.6835,-0.6755,-0.6835,4.746,1.7825,-0.6755,1.7825,3.1663
beautician,1.3367,0.0833,1.1284,2.0088,0.8402,0.1564,0.8402,3.244,-0.3472,0.1564,-0.3472,2.1742
alumnus,1.6311,1.4516,0.2831,1.9662,0.7827,0.3579,0.7827,1.0578,0.1043,0.3579,0.1043,1.181
pessimist,-1.9049,-0.8024,-0.9158,2.734,1.0139,0.6242,1.0139,4.4434,1.8879,0.6242,1.8879,3.6099
scientist,2.0446,1.9088,-0.3382,1.4056,0.8369,-0.0756,0.8369,2.0294,0.3677,-0.0756,0.3677,3.8357
leader,2.3804,3.1197,1.2986,1.5869,0.4196,0.4625,0.4196,1.8984,0.0898,0.4625,0.0898,2.9447
sleuth,-0.6084,0.76,-1.1871,3.1227,1.9053,0.4874,1.9053,3.3216,-0.5904,0.4874,-0.5904,3.7073
deadbeat dad,-3.3479,-0.9,-0.9879,0.932,0.3271,0.2932,0.3271,7.5625,0.58,0.2932,0.58,6.6514
electrician,1.2424,0.4786,-0.1604,1.0474,0.7743,0.1728,0.7743,2.1596,0.726,0.1728,0.726,1.7324
citizen,1.4446,0.9965,0.5312,1.6758,0.6495,0.3189,0.6495,2.241,0.5698,0.3189,0.5698,1.2434
chambermaid,0.3659,-1.4379,-0.7367,2.4797,1.1036,0.0984,1.1036,2.8764,-0.2081,0.0984,-0.2081,2.4072
CEO,0.9853,3.2976,1.534,3.1178,0.7248,1.3371,0.7248,1.5668,0.7017,1.3371,0.7017,3.1825
foster son,0.9477,-0.4102,-0.0705,1.966,0.4986,0.494,0.4986,2.5219,0.3636,0.494,0.3636,1.8198
education administrator,1.3696,2.1307,0.61,1.6136,0.5624,0.2523,0.5624,1.8409,0.45,0.2523,0.45,2.603
chaplain,2.0686,1.7123,-0.2964,2.0024,0.5951,-0.7329,0.5951,1.1301,-0.3691,-0.7329,-0.3691,2.6403
architect,1.5351,1.8,-0.4313,1.265,0.9607,0.1912,0.9607,1.8381,0.2208,0.1912,0.2208,2.5894
receptionist,1.2932,-0.2664,0.1128,1.6606,0.1674,-0.2404,0.1674,1.5241,0.5298,-0.2404,0.5298,3.2101
governor,0.6708,2.1711,0.5769,1.1047,0.2054,0.2935,0.2054,1.4508,0.2031,0.2935,0.2031,3.0645
paranoid,-1.2192,-1.4258,0.435,1.1549,0.2341,-0.3476,0.2341,2.4094,0.1959,-0.3476,0.1959,3.6273
republican,0.1704,0.8269,0.4531,2.0218,0.6222,-0.2703,0.6222,1.6,0.6809,-0.2703,0.6809,2.2998
part-time employee,0.88,-0.7427,0.0646,1.2088,0.2649,0.3066,0.2649,1.9212,0.6612,0.3066,0.6612,1.559
stranger,-0.1447,-0.1831,-0.1953,1.0273,-0.0304,0.0482,-0.0304,1.0556,0.2447,0.0482,0.2447,1.145
physician,2.4325,2.3747,-0.1758,1.844,1.2264,-0.5326,1.2264,1.6145,-0.4308,-0.5326,-0.4308,2.7848
electrical linesman,0.9822,0.5178,0.2724,1.2575,0.7672,0.2645,0.7672,2.1268,1.205,0.2645,1.205,1.9094
fundamentalist,-0.2532,0.6637,0.48,2.9036,1.3679,-0.73,1.3679,2.2884,-0.1483,-0.73,-0.1483,2.8834
outlaw,-1.7565,0.6638,0.9115,2.4271,0.2719,-0.4932,0.2719,3.1195,0.0424,-0.4932,0.0424,3.79
fast food server,0.6898,-1.0668,0.9649,1.3301,0.8497,0.9316,0.8497,2.5163,0.8441,0.9316,0.8441,2.4585
textile worker,0.7314,-0.8537,0.3067,0.8918,-0.2865,-0.2058,-0.2865,1.3811,0.3243,-0.2058,0.3243,1.784
pornographer,-1.25,0.595,1.0488,3.3971,1.0859,-0.401,1.0859,3.5993,0.5826,-0.401,0.5826,3.1098
bus driver,1.3038,0.1147,0.1181,1.4134,0.795,0.0506,0.795,2.7584,0.9669,0.0506,0.9669,1.9649
umpire,1.0104,2.018,1.5608,1.4392,0.2655,-0.1524,0.2655,1.5453,0.4202,-0.1524,0.4202,1.507
outsider,0.0042,-1.0166,-0.7431,1.3076,-0.367,-0.6202,-0.367,1.8647,0.4186,-0.6202,0.4186,2.2167
welder,0.9,0.5147,0.8767,1.1214,0.842,-0.2398,0.842,2.0742,-0.1001,-0.2398,-0.1001,2.5239
soul mate,3.2034,2.8419,0.6355,1.8386,1.5257,0.1728,1.5257,2.6703,0.9006,0.1728,0.9006,4.4835
probationer,-0.119,0.7631,0.3174,1.2379,-0.0292,0.0805,-0.0292,3.0693,0.43,0.0805,0.43,1.4113
casual laborer,0.7743,-0.4567,-0.0657,1.3189,0.546,0.3638,0.546,1.8707,1.0148,0.3638,1.0148,2.1913
weakling,-1.4069,-2.7815,-1.9712,2.1137,0.7344,0.7031,0.7344,1.4414,1.0413,0.7031,1.0413,1.9575
innocent,1.8173,-0.6719,-1.0635,1.8526,0.5622,-0.025,0.5622,1.8291,0.4232,-0.025,0.4232,1.6791
puritan,0.2318,-0.211,-0.7608,2,-0.1508,-1.0874,-0.1508,1.6789,0.6685,-1.0874,0.6685,2.8929
hothead,-1.9096,-0.4808,2.7335,1.0546,0.23,-0.6374,0.23,2.6383,-0.1714,-0.6374,-0.1714,1.5571
censor,-0.8808,1.6536,-0.2276,2.9122,-0.5916,0.3418,-0.5916,1.5495,-0.3772,0.3418,-0.3772,2.097
magician,1.1023,0.6853,1.8155,1.7059,0.7062,0.7689,0.7062,1.5903,0.4532,0.7689,0.4532,1.8413
supervisor,0.7355,2.103,0.7698,1.2426,0.5012,0.3624,0.5012,1.1787,0.3735,0.3624,0.3735,1.6382
gamer,0.351,-0.1706,0.6879,1.5044,0.8937,0.372,0.8937,1.9588,1.1026,0.372,1.1026,3.4804
midget,0.3858,-0.6381,0.0877,1.5417,0.5271,0.1004,0.5271,1.7117,0.1986,0.1004,0.1986,1.2092
crook,-2.7858,-0.365,0.2615,1.6879,0.3142,0.1535,0.3142,3.8803,-1.1352,0.1535,-1.1352,4.1235
editor,1.0953,1.6212,0.1455,1.2837,-0.0018,-0.0179,-0.0018,1.9076,-0.4121,-0.0179,-0.4121,4.1387
university student,1.7038,0.7608,1.4691,1.5471,1.2403,0.483,1.2403,3.0871,0.4156,0.483,0.4156,1.8422
malingerer,-1.5944,0.0734,-0.6111,1.0413,-0.589,0.7649,-0.589,2.3567,-0.0327,0.7649,-0.0327,2.0551
sissy,-1.33,-1.9161,-0.8558,1.6714,0.7954,0.6119,0.7954,2.0364,1.1022,0.6119,1.1022,4.2107
gay,0.7316,0.03,0.7846,2.4209,0.2288,0.0452,0.2288,2.0512,-0.2897,0.0452,-0.2897,1.6258
heel,0.3413,0.4735,0.2405,1.3316,0.6376,0.5331,0.6376,1.2076,0.6719,0.5331,0.6719,1.6219
juvenile,-0.2381,-1.0672,1.3049,1.8952,-0.347,0.8828,-0.347,2.6514,-0.9178,0.8828,-0.9178,2.5988
stepson,0.4972,-0.1404,0.4824,1.1676,0.4857,0.2803,0.4857,1.1481,0.0971,0.2803,0.0971,0.7124
black woman,1.3571,1.4574,1.8844,3.1306,0.9719,-0.1848,0.9719,3.1292,1.0443,-0.1848,1.0443,1.9073
moron,-2.1506,-2.104,0.0276,2.0839,0.6271,-0.6948,0.6271,1.8347,0.4137,-0.6948,0.4137,6.3711
union member,0.7389,0.7419,1.126,1.4966,0.3162,0.4744,0.3162,2.5509,0.971,0.4744,0.971,1.8405
lecturer,1.2756,1.7633,0.3891,2.2579,0.8993,0.6671,0.8993,2.5548,1.1432,0.6671,1.1432,3.3742
snot,-2.1023,-0.9569,0.7477,1.2601,0.6354,-0.3882,0.6354,3.1978,0.0577,-0.3882,0.0577,3.4103
political scientist,0.8918,0.8452,0.2719,1.732,0.9999,0.0991,0.9999,2.4755,0.5174,0.0991,0.5174,2.9325
busboy,0.8453,-1.0608,0.6049,1.6626,0.8095,0.1935,0.8095,2.0846,0.7089,0.1935,0.7089,2.6979
snoop,-1.9535,0.0785,-1.3262,2.1096,1.0989,1.3063,1.0989,3.1592,0.7104,1.3063,0.7104,4.0184
daredevil,0.5353,1.6935,3.1684,2.3817,0.4521,0.045,0.4521,2.1229,0.1324,0.045,0.1324,1.2678
tailor,1.1762,0.0815,-0.4692,1.1963,0.3167,-0.1117,0.3167,1.5071,0.9753,-0.1117,0.9753,2.6206
chairwoman,1.447,2.3452,0.9341,1.7128,0.7199,0.6304,0.7199,1.2687,0.7913,0.6304,0.7913,2.2072
boy,1.0266,0.8927,1.7378,2.0948,1.3404,0.9083,1.3404,3.2689,0.5973,0.9083,0.5973,2.3622
kidnapper,-3.8331,1.1873,-0.0393,0.42,0.0246,0.2515,0.0246,7.2439,-0.1586,0.2515,-0.1586,6.4659
father (my),2.3353,2.4094,0.0633,3.7257,2.0204,0.4822,2.0204,2.7125,0.9302,0.4822,0.9302,4.0805
landscaper,1.1749,0.0604,0.3316,1.0634,0.4852,-0.0051,0.4852,2.612,0.4517,-0.0051,0.4517,3.6838
chairman,0.6189,2.4557,0.6291,2.0189,-0.0391,0.6268,-0.0391,1.182,-0.1236,0.6268,-0.1236,3.5613
psychiatrist,1.7722,1.7685,-1.1652,2.0348,0.9874,-1.0364,0.9874,2.0597,-0.0457,-1.0364,-0.0457,2.7857
stockbroker,0.3489,1.8444,1.5078,1.6251,0.2668,0.3769,0.2668,2.0573,0.734,0.3769,0.734,3.1813
liberal,0.773,0.8063,1.3637,2.5984,1.1456,0.9576,1.1456,1.8555,0.5345,0.9576,0.5345,2.1156
fan,1.7313,0.8935,2.1633,1.6855,0.2771,0.334,0.2771,2.147,0.1974,0.334,0.1974,2.4025
philosopher,1.4756,0.8957,-1.072,1.7347,1.0259,0.5188,1.0259,4.2959,-0.0016,0.5188,-0.0016,3.242
truelove,3.3451,3.2677,0.6513,2.1765,0.6632,0.6288,0.6632,2.0546,0.1426,0.6288,0.1426,5.8373
auctioneer,0.7825,1.0455,3.0364,1.192,0.3606,0.2758,0.3606,1.7744,0.554,0.2758,0.554,1.9279
gas station attendant,0.724,-1.0695,-0.4109,1.2113,-0.0831,1.0435,-0.0831,1.425,0.3223,1.0435,0.3223,2.7245
onlooker,-0.0724,-0.8197,-1.2102,1.322,1.0596,0.3588,1.0596,2.8712,0.6096,0.3588,0.6096,2.4657
parent,2.5571,3.1215,0.9142,2.6653,1.1067,0.8221,1.1067,1.2519,0.5896,0.8221,0.5896,3.2581
bookie,-0.4862,0.99,-0.1624,2.5863,0.1601,-0.4691,0.1601,2.9075,0.4507,-0.4691,0.4507,3.6163
has-been,-0.9291,-1.9796,-0.7283,1.647,0.6635,-0.3745,0.6635,1.7857,0.4057,-0.3745,0.4057,2.7669
safecracker,-1.276,0.84,-0.2189,2.4136,0.5012,0.6356,0.5012,3.7437,2.1725,0.6356,2.1725,5.721
captive,-1.1355,-2.6611,-0.8698,2.8011,-0.2032,-0.6164,-0.2032,3.618,1.3374,-0.6164,1.3374,5.0908
newcomer,0.7894,-1.0116,-0.8727,1.1391,0.138,0.0538,0.138,2.1571,1.0029,0.0538,1.0029,1.6223
oddball,0.2185,-0.4837,-0.0244,2.5234,1.7886,1.7186,1.7886,2.949,1.7173,1.7186,1.7173,4.0566
cutthroat,-2.046,1.3985,0.9317,2.0362,0.2418,0.6626,0.2418,4.4247,1.0456,0.6626,1.0456,4.2465
bully,-3.3178,0.7393,1.9869,1.4706,0.5185,-0.184,0.5185,8.0401,0.0293,-0.184,0.0293,2.9732
brother,1.8513,1.7091,1.56,2.0844,1.2807,0.9281,1.2807,2.1723,1.3569,0.9281,1.3569,2.2332
Austrian,0.6527,0.2611,0.4358,1.1016,0.3041,0.2342,0.3041,1.0348,0.0953,0.2342,0.0953,0.6676
sister,1.9044,1.2455,1.3749,2.6054,0.5102,0.5115,0.5102,2.9083,0.227,0.5115,0.227,2.6175
